target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x2A4c09EEfd4c16156429955A4ABC5ad2C3BEaC1D","0xb915e9e96ae9026f173038b559737785711856c5d38d37ccdf2fb823162da023","270489346392","193948",0.1113826912105995,0.15518685662764467,"0x1d1405a4d11d6fa907fcdf41cbaf854b3d1581c6f1065085868dd6fb0a680bf7","270489346415","397647",0.0710834447163732,-0.036475832417512295,397647
"0xe326F03be0686cF3AA0e8D83224522A68aEfE9ba","0x0af1a5154e369ca8312b0f6739c1a056fab3aea9f9fb965cbd5a1a2525016444","238978414135","201660",0.12165180478266331,0.16692953409761535,"0x6b4e1274924c403b2d8d72bf3e8d7c38ebc2ef61ae63450a5dc49f45df795a7d","238978414158","481960",0,-0.11517803648758967,481960
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0x43fcca8fd130a84dcb7d7f35b13f0aebf7a98c070e4e6979d7f1d7cfdb996cdf","192574181246","60000",0.49627832733496907,0.5,"0x6302f2cc88448b8f39f59e319b2184dd8d1f75f481da60e57a1a19e9ac7ba5b8","192574181269","53132",0,-0.010231851399184509,53132
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0x82a7e025c16cd2759d5fa968c709cb0422882c94c255d988229fdf2869b55135","110298656651","60000",0.49769873199157716,0.5,"0xf579998ef6909ff3fe57bc6cff95a29519ddce82e8e00675898cb467fcf03573","151723935927","60253",0.5,0.49085817768859047,60253
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0x95b253ea090f3dc22f9bb0bf53d26314290a3cfc9472a6cde032f338d65f3798","111710963952","60000",0.49767434991833265,0.5,"0x8ba9b07e8cc1b16354f2a2febdfcac797dc55cd18b947d81910d8e9a987842b1","151723935927","60253",0.5,0.49085817768859047,60253
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0xd5105ac9f53a074949226e99ebffe9c5e503b293e0bd5c778d540a2842699088","116338810168","60000",0.49759445478125963,0.5,"0x6feca10344714c2ddfb50d016ceb5b9f819ab0c55c5790ee3d1c255d0e0d61fd","151723935927","53132",0,-0.008061396163673363,53132
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0xbc6560e4aa9ac48689d974b1c4fb314c64e83b578533299eeaee492c226718fe","148553546088","60000",0.4970382995803368,0.5,"0x27dcd3f2866c35da960fd03a290c3e8ae29187afa047b6facb2c9589a864daa4","151723935927","53132",0,-0.008061396163673363,53132
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0xedffb00e6b8f95a15d37329197001605a7df9f996df259e867bedcc7518ab1bf","157298288738","60000",0.4968873303432272,0.5,"0x1aa2f73e460fd3e357a71bcd0e7a98e3eb04163219dfa33b0355702ec684a97c","157298288761","53132",0,-0.008357572678449452,53132
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0x9695ec5676059dfb833001f3d06ff38daf62dfe83ef6fce06d73f949600639a3","158247661548","60000",0.49687094037103535,0.5,"0xfac6586e727e4c136f8ae4976c6cec7276c91f18b6b1b32f25a6589c61f83e3d","158247661571","53132",0,-0.008408014754590371,53132
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0x34d36cbed633dec145263bb486630642552b4e2b2527ba6d7a6a2eb2cb376da4","172786868819","60000",0.4966199354967088,0.5,"0x08f602d9fe73fa11f3a0308b57e540902beee9ca0454689f1798d3053c9e3255","172786868842","53132",0,-0.009180511915313144,53132
"0x30858c1fC60B7149cc78EFADFf5ff91aA4356Bb6","0x1b821c68aec26a489e021c1cf59988148c0dad4ff9c061baf7edaf9f469eacba","163392343633","60000",0.49678212257951987,0.5,"0x4611b45051f0ba696315453bba5e2731bb71192584cb55b7d9b0276370f241b6","163392343656","53132",0,-0.008681362003130593,53132
"0x8Df79812d52B67eF0e8B08E51Af16378EaFf0526","0x5b3dd922ac873217df2c91b13bdd0fa271ec603cce1f6b3a2964b48b92febb1a","175534177158","2252682",0.6074563383286332,1.0466335930856678,"0x82980419d1995db6c85d0c3bf692e3391248b6b5359da95daf837d9057538b51","175534177181","2341031",1.0466335930856678,0.6357026427454543,2341031
"0xFC4e1bF775F829D664795B62b933962b5421326E","0xd5736f34c23d801ab3affd50caf9fc5914e5ddc48bc55b30d7970ea465c8294b","106576808320","4000000",0.002047164855568372,0.30563979579295397,"0x52c1166da698ae1fbbf55a540465a23cb0cbbde10245d7937cbd222ea9a93239","151723935927","2046729",0.30563979579295397,-0.004897983862978811,2046729
"0xA67F4D6DD924Cd89587FC742365970716f9A8f51","0x87b3f2a453c287b9e05570db081b0da9e7e5fe4969ee585e618e7eac7895e21f","178427075015","787949",0.05664676783672468,0.2,"0xa1deaa53a23ee85202f638f13a62b8707fce8bc8752b025b97d423d3a0384fff","178427075038","57416",0,-0.010244568940381808,57416
"0x03d9964f4D93a24B58c0Fc3a8Df3474b59Ba8557","0xb08be4490f092f16647d47db42a8bea05fdac1a7385ba94e02c60683845a1f5c","167326484165","2813237",0.029462037907732254,0.24722161052082287,"0x01a14351dd8c0382cbd337226848f71b00300b6cdf22a66471505e47cecd9e4a","167326484188","1006408",0.000100302907825013,-0.1682984093908517,1006408
"0x3568DBb2201533C8020bee8003903580587fb699","0xebedffa6ceddec52c6dd150627363869a021ba146bb54cf30a7ce2963896fa6b","1118040000000","468228",0.03687347760333603,0.30391791504333604,"0xf50abdcbd78c51785b8db4cadaab89df288b7c596d8b0c156e343915bf88e0e5","1118040000023","761554",0,-0.8514478341775158,761554
