target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0xd1a3a7645d41fa3cd1d45b936768d38052ba9fb14743f85bad9d4b94ec175663","67904416238","2000000",0.020223970308876963,0.10653335011487854,"0xa0d47c3adbc1103dfb33efe4ea791ffc61a614c8a094912d606dc5035f9f1164","112462779779","518866",0,-0.05835311269281061,518866
"0xc80f757b2b1AE4e27aDcECbB53f57eFA7272Bc4C","0xf6af2beb03197c3b583ecc30bd2f0016bbcf602da572eccbe510a051866b88bf","90343709971","658345",0.11288440631369911,0.2110272513093584,"0x8fc17eee71b5724fca746275a489d0a534da3157e7faa74a1c072531338ec101","113343709971","1101698",0.2110272513093584,0.08615671272172763,1101698
"0xc80f757b2b1AE4e27aDcECbB53f57eFA7272Bc4C","0x1c89367aeb28cecbec7aa08c9a346e62dca2c5fc63516cbb8546b3fc2d4fced5","78279673946","1652935",0.11334393505567347,0.2010406880897536,"0x5c7e59331cdab545002f15a5899e5e34f44722e80c1f34b37c5b48864e1f2b50","112462779779","1208462",0.2010406880897536,0.06513369231246369,1208462
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x8acdbd79a0a4e953609f7b73b61db8bc9dd7932ecf562c4a868008788eb738a1","976000000000","200000",1.0489581342701524,1.0645205562701525,"0x39933a72642d043d360bf2242e67bc4a27fa0a0fbd4ce59b6e27e4b34f9f3a3d","999000000000","58567",1.0645205562701525,1.0060121232701524,58567
"0x56aea8FC69b39F62A8d76b6f19aa6Ce974112ABe","0x3a92877501cebfaa3fea6ce6f57551b8dc399cd442ff24527f35d79c57d1a251","117074067601","1282305",0.03454170986834678,0.2,"0x930fc92114959e88aecd4493d5a97650b2ea0b1e607d913e8df6393912c79191","140074067601","1164609",0.2,0.03686848020526699,1164609
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x2aa330e1b4aa2f2c1f5f74ec20797e0c3a5eb2ab1b1f9118cca6b5f89daa4f03","1130500000000","200000",1.0316729947200012,1.049642217720001,"0x7c2b68b25fc1232d839f282254d99b3c662e26a32860f1ba6fa1d3f7c2e2de32","1153500000000","58567",1.049642217720001,0.982085183220001,58567
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0xe9f4cc75bbfeff0aa18ceb099f1580f85cce9c38fd1bc87cc236cb1d356bad77","1147600000000","200000",0.7653754446679856,0.7836110514679856,"0x827c855a28efbbe26abe8114032a1dfcba64faa62f6e6f5e69b9851c179e50e6","1170600000000","44229",0,-0.0517744674,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x0450184e0fe0701c47efe106898927386e57a28db64205041bca925d924210df","973400000000","200000",1.0862893380519822,1.1018112572519823,"0x875b09efb315a2743954381247904e30c4a96d5a24250e35732ebff0127a5647","996400000000","58567",1.1018112572519823,1.0434550984519821,58567
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x9e2135dfd319cde3cdaca392aa93795e01a76413b7e1a76f6c4e0435419d2881","986300000000","200000",1.004306951167038,1.020029826567038,"0x8e1130c85daf2e7f6d7867d65249f89462df23b5c7c6e3c08f0f151b0546ebe7","1009300000000","44229",0,-0.0446403297,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x094e446810c23f4f55d02a53b147dd5256ff452d0cfd5b75b664babe3f61806c","945800000000","200000",1.0878880133226683,1.1029799797226683,"0x4327686e1ac792c768edb539e13c2cc9ca1ff41f38aeed4d4c31ebf026255d15","968800000000","58567",1.1029799797226683,1.0462402701226683,58567
