target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x87a6f70998e94dbccc9a8bb003dcbc837d71da4d6ef76451e09687cc683acc2c","1572100000000","200000",0.9200223624110704,0.9448708302110704,"0x22d8ad124e6c24a6f682242c915d32090511e0589deec3af45c6d6c83e15e420","1595100000000","44229",0,-0.0705496779,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0xfb7ff1a9657e18e5465633c98e39df32a92dc43114484fca959d2c2dc77d7d26","1193700000000","200000",0.8752152919123584,0.8941690445123585,"0x78f9327ac10a92a8b98cb6f509d1ed3b073513e2fd24a7a7fdcd8e0ddd40ded8","1216700000000","44229",0,-0.0538134243,44229
"0x5700d7AA38170892257436Bc9d05Df01Fd02143D","0xf2854f9d97f751790ad805a096eddc3011cd60de916b4251cabe5a9d3cc82811","253730471910","137520",0.09208348113717824,0.12431261881770447,"0x72faf3223f8cddced21ccc7bac2b14ef48d4cda763081e5408c3b95c405233cc","276730471910","232412",0,-0.06431548243754692,232412
"0x5700d7AA38170892257436Bc9d05Df01Fd02143D","0xfad7e4ab9eb80a153a4c9d6b4dbd0bcb84f289da4e817a0dbc53832863a4a56a","200912201610","137532",0.09823490816939744,0.12431261881770447,"0x126f78ae2e52ed0abc0efbe6c1348757436e25d3c3874f9ef4d591a4e709db7c","223912201610","446474",0.12431261881770447,0.02434164251608134,446474
"0x1dA543fa5bCBaA38B179a88861e9D47E7deb26CF","0xbaa7d58b0dcbba4541a8439cf0d0bdb1e2a5f1847bdd4b8a6e44a93bd643f741","649037411444","2000000",67.90745822324868,68.31056306356808,"0x76b8b63de428c42b1520348b49565549d0b434dd3ae226a848efd95ad9ee1f6b","672037411444","66322",0,-0.04457086520178897,66322
"0x511118786Fd61fB182080D4193E848eFC6e13032","0xaecbf6c6dbdeacc99313d6d2dd3a9d6fa2d9a0b1f2bf8980a2238f64525fc24d","196610990404","2000000",39.624311101118685,39.831272278864425,"0x63da14161d83da01486ab5922c46229b09a92b02106408e132dd782179b9f933","219610990404","67655",0,-0.01485778155578262,67655
