target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x0b9576b451974651e846c0a7bfe16deb86f5ffaef315b42c84d38feaf367d66b","980500000000","200000",0.9860076916036111,1.0016402146036112,"0x63a4663a244e0f43d266358ede66728f43ef68a42320ecd3392a6adbb6044015","1003500000000","58567",1.1408478377852689,1.0820758532852688,58567
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x36120de0f08c77e2097007f64dddd72311630dc548d1405275e365741b5fcbc1","1043900000000","200000",1.0158904688991717,1.0325106370991717,"0xb2f76681c6fe2463ea03a37c05a131dcd79798ec0c07735c8e47b9f660a01f1c","1066900000000","58567",1.0325106370991717,0.9700255047991717,58567
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x9b203eaf96e8c3af56bc60d825673b94d0ec48643668597f8e19430729751e90","1040800000000","200000",6.464184637630876,6.480756514030876,"0xe518e11b5cea6942c760898a51d30b4f1ddea9aa36ad19901df9a52b1d21990d","1063800000000","44229",0,-0.0470508102,44229
"0x454d34e5df84A8c4cb630B13100ec204c7E0B7F5","0x7c001e8045a2e2bf598d31d5b1ec4cadb241d0df664ced663e6defae8f1b58fa","86002302460","1314232",0.011472317999039758,0.10661715774729996,"0x5d5ffb5ccb27655e2668707841a238dfbc69050ebb4f24181edf720e47e75fb9","109002302460","1271230",0.10661715774729996,-0.03194983920892584,1271230
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x0578c202955b9150294d8f4680f1c8e57d4b6597a1fcadc7593ab7c489a341a8","1110500000000","200000",1.121668926284932,1.139326589284932,"0x9497a7c4b4c6cc568783f0fc9c86f447f0568fd23c83e12294ed8859a25632f1","1133500000000","44229",0,-0.0501335715,44229
"0x19AE9f9267f1Ee6fDBE8F2ce8De1aabe7e1Cb04b","0x9836fee91e677cf1985d3ed694d50b1e223a5a55cccd23c041b2ddcae1fdf28c","80328644867","2960004",3.236960851591164,3.439216754368409,"0xa6b5b7a6f2eef816caef008f4679842f9e9501595548495313ee6c3b30704a92","105392636818","2095227",3.439216754368409,3.2183952561061417,2095227
"0x19AE9f9267f1Ee6fDBE8F2ce8De1aabe7e1Cb04b","0xec62016570ef9b3bfb25c8a5f7bf24852fe1b8220a6a0b200d7bce00a2455c83","79690194978","2789905",21.84779038438212,22.03687178659121,"0x12d0d52188829ffa85888f57d1d9d578e552659dce704e701ec5347d88730777","105392636818","2180052",22.03687178659121,21.807110357910855,2180052
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0xfaddd5c94ff3377d9cc5703ab24156cf98f295b450557fca1495095563df9363","1409000000000","200000",1.0704632542376105,1.0927709502376104,"0x0e59d6d4fced5d3acd901c40d17dc43c81fabbae6ae4d4cb3edc2e4eb8eefe93","1432000000000","44229",0,-0.063335928,44229
"0x39beB3Be99b9cE50B07d468229c0D949B3d98231","0xec61008fbf1278848321bead97a0a0b9e27647a8b0ff494bf453b58c65688f7c","107873882155","66671",0.993039210829822,1,"0xdecfc55d6e9984103fb0a9fa3cb13671aa1605e519c66ba2d09a917744484ef1","130873882155","97112",1,0.9872905755561636,97112
"0x39beB3Be99b9cE50B07d468229c0D949B3d98231","0x15d15f490539a371baa15a5d77772c33fba575af536fa939825c6214f5e207e9","98140521491","66767",0.9935568990834582,1,"0xf74ddd2c86d352aa4ab724448c8229bc09f4ed51b05bd547c005b33f62438984","121140521491","54721",0,-0.006628930476509011,54721
"0x39beB3Be99b9cE50B07d468229c0D949B3d98231","0xb722f730f51379a409f482b85024bbc6fbda0d06dc7655b18bf87273d4da2315","93282263374","64667",0.9940084400973913,1,"0x43e7904e5bce1f5c02f062c4cd15726031362f9a042c2f3219f12fe9d8c39782","116282263374","95105",1,0.9889409753418157,95105
