target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x72bF92fa143a74D48a2377e268E18A5445B8FD4c","0x53c712b0c7e362e96f319f33c3d3f539016d1687fcf5b51714fc041356c1375e","700000000000","2000000",0.7935780078337115,1.4740909128337114,"0x88836ced930642786285878e27dc2e033257c8b3ac3c0835adf4af615de81b7a","723000000000","1352528",1.4740909128337114,0.49621316883371147,1352528
"0x72bF92fa143a74D48a2377e268E18A5445B8FD4c","0xbdf74db1e78ca2c4c6c2d9b0de45ef42130b9d18aaf1fe75a53bd4a736a28855","700000000000","2000000",0.6261931082845487,1.3481830772845487,"0xd3e43281f6ffb98254257e2078ef4a28fdf1e291c54efbdc788054c96f86bec2","723000000000","1487508",1.3481830772845487,0.27271479328454873,1487508
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0xdce7f946b2c7030588efab1c485f2e349cd11ede3e68bd7daf3dd0b0b02c485c","1199700000000","200000",2.4654686722732415,2.4845158928732416,"0xb1efa5702c6ae2ad9bd786ba7f25c3d34607109d2a8dcff0576c93e73242ae8b","1222700000000","44229",0,-0.0540787983,44229
"0xb8385Dc8c57f3850cB4524d3C00e73Eb377dDfE5","0x1a87d504cb5c0c3d3ef862d3500af8cbe1b7b18bb62e453ebad8e03e63af2211","102843816694","1214283",0.13075700184059424,0.23541966821537702,"0x55b1073444305bf761c38d9fe6cf54ae6bef8f85929e46730e87ec18736bf03a","125843816694","1321421",0.23541966821537702,0.06912700611577484,1321421
