target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x669845c29D9B1A64FFF66a55aA13EB4adB889a88","0xcb2d3e56582029e67950124028e5fa4acc5e5620eb632586120d66e6ff17b0f4","69042500000","1024462",0.509277526285438,0.595632720210438,"0x0c10a881429bd70c790f8b64710875ada2c722bd52d5cf08923e427621c447e3","92042500000","291055",0,-0.0267894298375,291055
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0xc7561320c0084d5850942fa0ef363dee17cba0b2ee4edab2a9999e9678bddb36","1173200000000","200000",1.0941000638845049,1.112734467484505,"0xd26e91b54eeb29cfc99a6c85c063e0d549ae15991760b11526846b8c55a403eb","1196200000000","44229",0,-0.0529067298,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x6c7642d7b3c94616e2f39f461b45a31ba3e477e94ae0f06db22dbd85c27346ae","918600000000","200000",1.1010191810506844,1.1156874258506846,"0x9703e0552b2827873ddf81c8b24c1a144aca45548d605788eb315ab5c26febdf","941600000000","44229",0,-0.0416460264,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0xa19267eed3b21c1d55973aa5747d84543cf7d3ca866540f45dcfa1e76e19a354","1349000000000","200000",1.0954487181104748,1.116821734110475,"0x33356901213b9355c81309b9931716820fe0cf57bb03b75a019c5e5bfec80e93","1372000000000","44229",0,-0.060682188,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x10be647654c8cfc1613f53c1766e2d6c792f67516f6232a1fe29a54fd63785bd","942400000000","200000",1.0092530765690102,1.0242920777690103,"0x65b261cf7bba19be3528aef4fa066b3078b6013286e378ca84cbc8a68319082f","965400000000","44229",0,-0.0426986766,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x9ab2ca803afe7a41afd6285ac18ebe1b7aa878737aef2a600f805a9593ec11f0","841200000000","200000",0.8705092595762007,0.8839717671762007,"0xa51699caca1a09520cd8ab6d7a378ded43c0c2f8c7d8f1b2224c7257785d5880","864200000000","58567",0.8839717671762007,0.8333581657762007,58567
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x6de8b986f343d98ba175d2fed54643ba098824420c7bc79eab0225f4e544f3fe","1411200000000","200000",1.0795848822384477,1.1019268498384476,"0x393bc49661edc6d93d1d7c4a49c6b785210141de2a83ea01273d644706e75f59","1434200000000","44229",0,-0.0634332318,44229
"0x17D5b07a0E6028EdB638Eb0a94c12eF7c73BCeDb","0x6d4176832bff9602fd00ba0d2b4cd513e5b8ece0a1c6654c0815616cd709474c","70000000000","38779",1.998593654,2,"0x0dd647747dad46e655f4fa8a952aed15bab477712b7dbb9ec53f55414ef22d56","93000000000","44348",0,-0.004124364,44348
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0xe1668aa09ce8832b72077d9520637bd6928fd4e19f5b6845223f0acdcf1ba863","71011982816","2000000",0.21834143679405765,0.308312784588626,"0xf387196b56763b34ffc2d5d4df9e5f0aec799f1217ef69c8ff396c6d084b1c80","94011982816","518866",0,-0.04877962147580665,518866
"0x17D5b07a0E6028EdB638Eb0a94c12eF7c73BCeDb","0xf3b6152de83cddcebbbe745e7a08688d4fe298f72940638dd88e6bbc350ba345","94000000000","41093",1.998228152,2,"0x432ef9b887e936c8a0f03f51f0be6630dfda37a785a64c68bbe92cbeaa9e89a5","117000000000","44370",0,-0.00519129,44370
