target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x7EDDAD3C235D5B3A50FF3468fC6C9A64f99B363c","0xf113d8ba144c545bae20508ac570b1d2ac36a2fd4474d49b8926900e40d40f6e","147774101582","294741",0.07353283498467639,0.11881358801914368,"0x0176270888b301e4c4e216ee1737251928bb406c34c04b1218e48bb0adc3b107","170774101582","666379",0.02635403252712417,-0.08744624251098741,666379
"0x118938bA9D09051a5dC33036317017Acf7EeA67A","0xa479079b2e897c67e15ca6ec7928e3a33604842aba874503c54827e51052370d","2047630000000","4000000",106.51701451492497,108.61583614237496,"0x5fe396d33ae852491b9b9ae92007c806e00faac5dc9022b22ff48b9c0af250d8","2070630000000","57590",0,-0.1192475817,57590
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0xd01c6a23b8513977ac809ee005215bd692436e5af9c705286af9fb0c35ab9ef9","76126737950","2000000",0.4036973805202196,0.497813460120323,"0x91a53e64249a851fa45587e53fd5b14fcf10202a4bb5aaac4393b6202859a902","99126737950","518866",0,-0.0514334940131647,518866
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x320829a19ef71e301788760427d1fbbfea4f8870f08e872a6e0fd777a1783d00","75235876112","2000000",0.40410026550864336,0.497813460120323,"0x8763959c35575ad59bdb4790cf2eeef6416cf768bd119935372c61e4d15b297e","98235876112","518866",0,-0.050971256094728995,518866
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0xa9c911d5e9b618638f56c2d15af2bb3e97a5668bfd38f936b914536b03ea53e9","171245537899","2000000",0.23636373512720302,0.4207905495764844,"0xf104c852789af77c772879d16f82d06bcc492b845a93491ffb6f32455c853e0f","194245537899","1314236",0.4207905495764844,0.1655060708302542,1314236
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x9ddde918876139536285c4ffb0313d0f7f0c685c347c39623d2487b3daede13a","154607255337","2000000",0.11664292342980741,0.2852724872240327,"0x40da8ee87fd8dd58ba569d5b642f60a3a77a340d444d5f2ebde9bbbc71207922","177607255337","521666",0,-0.09265166646263144,521666
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0xec20cbc1868fd7fad12ab825917fb91f3344727d6099301f608c57c2c6b97e3c","126908845221","2000000",0.6462909729176525,0.7886222258304213,"0x07cc7c487a554ff2001eb6ed987b67f8a5531ce47275aa8716d37e11ab1fe410","149908845221","1584149",0,-0.23747794724800192,1584149
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x2d7efe47ed3ce05cd25345d5eb09c58651a76d977ccc1533da84d09db688e5da","99670322617","2000000",0.7438322159690924,0.8608549196031284,"0x0595849bbf478f975738291cfe0d5d1be5b5d06ae5df5ab641206da4cdb8ec35","122670322617","521666",0,-0.06399293651831993,521666
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x6a0084aaf2e0337f184aa20e400bfed7789864105f949cba92ec68343ae56a9b","94447117198","2000000",0.7493445192852529,0.8608549196031284,"0x98d8a76b5785c1c280492ea10b409fd8fef23924c24dd79e975c12765366d9d7","117447117198","1314236",0.8608549196031284,0.7065016900852977,1314236
"0x070FfDD9720Fef0FF5D2Eae55336E6E1CFFaf62c","0xaaab25bc4a4c908660007fa845e8674d9c7b466ad2812193d9fe42e1b092bf19","176000000000","5000000",0.2510466186045068,0.5660039186045067,"0x89203e97603d64c77663b1cde00f78086f1cc2b1097641d642b4befa41ebaeb7","199000000000","1430742",0.5014497041002178,0.2167320461002178,1430742
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x4645c41a3603566c01a73026714988197d6c23a36dba1d34c0ea8dc2ae1f9ff6","74016722544","2000000",0.9370684008164013,1.029618570471198,"0x8b15ac1f5481a372698e4ad22dc119b00b79b76dce856beb7a7cbc411ef46506","97016722544","521666",0,-0.0506103255826383,521666
"0x070FfDD9720Fef0FF5D2Eae55336E6E1CFFaf62c","0x3e72b77f7d1142d2444356724eaa87e4cd3867384aab94f8deceb6281763498d","127000000000","5000000",0.5095023280822918,0.7596757780822918,"0x34c27b55dbfe564f035fd18e09a74fa1a4a161bb9ca83b7fcdf4826376eaba48","150000000000","1441997",0.7596757780822918,0.5433762280822918,1441997
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x806be95836fa74867770353be845dda93a5208ac90f2db13f0dc91e9f268c825","79471269038","2000000",1.0246742725813747,1.1219658239120418,"0xb2963ec3fe04913088f2fab29343ee7786870763910c1bda24161a7e63a096c3","102471269038","1314236",1.1219658239120418,0.9872943931766169,1314236
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0xda603fcd082632e2572a7a2ac94d07a1994da9a7b343e19ab5abacdf159d66a3","80235364378","2000000",0.07943387178132258,0.17745089496074343,"0x6304302df23dc35d314d0e90d16c7de8e703a963076284d91a3c8e2117c549ce","103235364378","1311436",0.17745089496074343,0.042064321642316625,1311436
