target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x14cDf784203CB0a181B79DB9cF9B8af68806d774","0xa51d51989bcbc1086c5bfb7db9aff776cda9c838285af38e11ef142ad02d3baf","2146230000000","2000000",29.57079093579358,33.16827828745358,"0xa6a89a19130f7ee88ffebb6431959e29d70c3bd0974289f20d195a32408df000","2157230000000","425491",0,-0.91788194993,425491
"0x118938bA9D09051a5dC33036317017Acf7EeA67A","0x948c8e5dadbb9512540419c0fdecf72cf0d0be7399f14a2f7256d6a7c81823f5","2288840000000","2000000",255.43557203492546,259.64271304388546,"0xc1cd4679e92eaba2c39a7fe82aa1b0f2f3574bb98ea2830931acdc94d3334fc6","2299840000000","128964",0,-0.29659656576,128964
"0x14cDf784203CB0a181B79DB9cF9B8af68806d774","0x00cfede4ff05fc724f38ec2d82340ce3522f2c2fe0b98f497a5332885414d5df","1811480000000","2000000",39.24855607615392,42.29995803239392,"0x71ee8994ecc03712f45cf1ec44e97d1eeeec8a64f0603c2b9f418b96abcf4ae1","1822480000000","128940",0,-0.2349905712,128940
"0x9B6EB7DD4fa6e69C5EcCD84a0424905E0576e0DD","0x73ae80fecc8de21505591cb83f5b609cfc4ead5d8c1d040e7f6f2fc4685c523f","304302107166","907821",2.9157245072127065,3.1047935239621554,"0xb14f7b43db4742d320963738fe660bd78cb37d4595de1a3d0a7485eb43c511b8","315302107166","174424",0,-0.05499625474032238,174424
"0x2F1145Fab7BE39DbA10332e97D3CD41e54e4e493","0x369439f4c75777d90d41f83c45753ba4e9a656f68010c3e09b36494e3fd2c726","414484948901","264170",0.2913483535564385,0.363042567446257,"0x5fb6447de186361b5716be22c1997ce18626881201e243e88c38883cc72d3013","425484948901","619499",0.1397629926098272,-0.12382450774939342,619499
