target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x8eD16e19F2aE9142AbF9221c08A384A568dFc710","0x01fc143052bcd53eff2a84dd7383c5f8d0943659b2b9bbcec9cd6d22da22cd61","152332040000","713203",0.025705406246369633,0.12386469564556964,"0x23fd17260a580da7922210a1896849c6a543f468a6b381cdc0efe13dbc1c06d6","163332040000","762574",0,-0.12455276707096,762574
"0x9B6EB7DD4fa6e69C5EcCD84a0424905E0576e0DD","0x865e49361a3928e321b3b7853f33eed9524b633e9a32235501b76b643ff147bd","125382167742","811096",0.2480473330225703,0.3210390691980887,"0x0f311f6e1e156abd051c0bebc28b4e3f8da09ea9651f1bae86563133d59b3955","155040878129","979963",0.3210390691980887,0.16910474514415946,979963
"0x80Ad7547D879AB0481Eda439BF0514e02B0Cc2b9","0xc03ec3c9723ea3b12960235a4695703677f9cd25c7acdd961e39e39114b6ada5","443014072567","320319",0.10519752146505418,0.22649419116241673,"0xdc5cefd68bacf9b7a51319bda8d312d7e89f353019ee5a9f5e1645e3b16231aa","454014072567","641449",0,-0.2912268728340296,641449
"0x33F123553F15463b1D90d1936Dea24cf167cd556","0xebd91f5298d7061ea1ce8050505a9a6b9c6566dd090ff87291203b31533a731a","235000000000","1193540",0.08042600073167766,0.15439672473167765,"0x474cfc328da56361f4404013d926c59aa1762d25074c7e4ce559cef894711480","246000000000","800726",0.15439672473167765,-0.042581871268322344,800726
