target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x5346b4Ff3e924508d33D93f352d11E392a7A9D3b","0xf7fa3c9dc9ce5127536c387ab2b0a11bf73daa57de4fb1de651461f022781adc","210958227656","31249",0.08879167515239261,0.09375,"0x4df215df406ce992edfe35512021fee048e08e51da2abe1d1bc8adff6ccce908","221958227656","65831",0.09375,0.07913826791517786,65831
"0x5346b4Ff3e924508d33D93f352d11E392a7A9D3b","0xd0afa4cffe0c71268f025f5e5e17a4ec24869ebfa7c465c7ee8565a9d2f73cc9","303847262416","31292",0.4929530885726051,0.5,"0x56add1ca8ed70f66bccf47ec67cf076f4ecf0764ee1735d2afaf60b89fa589a0","314847262416","65874",0.5,0.4792597514356084,65874
"0x48586dBEa5a0fDed55030240F18ce461b5c12F7D","0x8cf89264a4e9630d6373ec053708cb5b0997cbf0c88cba91e077d3c8210ffc03","162735546599","33792",7.372275479158234,7.375,"0x39f9c8d8003ac6a518de45017ebf7191102b329e9d72cbb5038aa65ce4a86746","173735546599","59102",7.375,7.364731881724906,59102
"0xc73c66fCf350930EDe9eFBe7E8a0Ab690B79DbcB","0x4a383b66de0317c1b7823e9d5d9f1ee52d6918f6559be901225683b8ee02a84e","251688506149","5000000",1.0978687296321354,1.2023499306908265,"0xe83536245b368efdbb1605569066b96e85ea80ad9be6b2aeba1115082c046b3b","262688506149","876966",0,-0.23036888848346393,876966
"0x14cDf784203CB0a181B79DB9cF9B8af68806d774","0x0f8192ed545ac7579d5ba396d0c02cbbc41d08acd260d4065b3614c2450d12af","1496150000000","1200000",52.00329352846092,53.711129593860925,"0x255ea93f961c68d3d8a9fd07e41a01f2ed29df129a25563c0e05beef34681bbd","1507150000000","129192",0,-0.1947117228,129192
