target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x0304404dB70E07b1098FDB21db04BCC93B1B8A15","0xd63b2c6a68650a53037fd2e916dadd005295bbf0cbe9b9101af7c07ba7e06142","5010000000","365239",0.07408015195681152,0.07728745967681151,"0x35360fb53bea82e22a1d1291f9e93672f2aeecf770742480dca59dd4956a0715","9010000000","556530",0.07728745967681151,0.07227312437681152,556530
"0x0304404dB70E07b1098FDB21db04BCC93B1B8A15","0xa620c847c9f5b44f1ec1ebb0f745de88e966efccf94887b2c0e8737853e16d63","5010000000","364443",0.03386427894597715,0.03706441470597715,"0xd750791e3e40a3dbfa24e47eb5c9c5db61d3fd2172f22caf773ebea7ec4178ff","9010000000","543650",0.000442822773572456,-0.004455463726427544,543650
"0x0304404dB70E07b1098FDB21db04BCC93B1B8A15","0x503d17cc667e6f8bc828c9bebdcc00d13a02a7d83786b88acf4f6bb5fa877bf2","8000000000","350239",0.003859748939929113,0.008131412939929113,"0x26a9d082f3cd4a4169577561206f2686786ca8366b15ea08a55ed7eb3bd2fc3b","12000000000","388496",0,-0.004661952,388496
"0x84C6922F6300AA2F14A6502D02f1F29a781c1751","0x6b7dbcb09080b8080886ee1d6c14445aa277aad2bdae41a6cf73c231c5ae669f","5000000000","910470",0.00005085392989391,0.00536533592989391,"0xa02d3986c35c577b6d478c8baf69fcd572116376c05c3ee1a86305930a4cc5cc","9000000000","746640",0.00536533592989391,-0.00135442407010609,746640
"0x1B42D4DdD91F0E12B218d3fE222D4BAAEfd35d0A","0x72f040c4662975123534d1f20cd15e931f4d1fb0cf94159e5c8a4e28c427d576","5000000000","510827",0.025619739119490927,0.029730768119490925,"0xac4f54aaca6ade536f370416ae21debe1cf25d86f6a1b75ae7cde57132f751d7","9000000000","767576",0.029730768119490925,0.022822584119490924,767576
"0x5012A0724639a69454D8204310616BACfc25B9EB","0x6e97288c0a6a36dc12f443146b3d241ff780d8130a566a44cb0ab043bec34f43","5000000000","441957",0.005861202192185795,0.008493864192185795,"0x4df825f25c6cfa31d3ec6c306243b7be112f7263d8baa1de932f2b386ca0693c","9000000000","646642",0.008493864192185795,0.002674086192185795,646642
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x2fdc75d17bf6ae3abb2f2c3bd1fa952624ccebe1bb3940d864e390a93e565ef1","5010000000","365239",0.08576206528078524,0.08896937300078524,"0xe72966d591f9465c999c24b9fb9f68d2e8ca47edde1b407ea0e1fa197abeb711","9010000000","544446",0.03673985568819271,0.03183439722819271,544446
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x531cb5c25a23a89c080fca32ec292fbbdecd5e5f342b71e1c7f824f4ea923feb","5010000000","365239",0.015856287198641007,0.019063594918641007,"0x7da9c83eadcab66a90e02373a7724cec618566b319b1ad94a086694de1e9ccf4","9010000000","388496",0,-0.00350034896,388496
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0xd40c23b49f4886e40f035e933db5b4370bb8ad844eeb6876578526347a9f7361","5010000000","385401",0.01588856775916513,0.01927753509916513,"0x8ff8f58f2a7ca7f091768c32f5c54595a01761999df7296c60542b511c9cf61b","9010000000","388496",0,-0.00350034896,388496
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0xbc7d697a49d07e8eac001d096e9d8dd5119c1ff283effc48afc076571e786336","5010000000","365239",0.026267227912829472,0.029474535632829472,"0xc6d192beca2086fdfeab3059e0f20d7d9ee9541873e54a6f053332d79b136bdc","9010000000","544446",0.000685943415750348,-0.004219515044249652,544446
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x77941ef87453da848d750d08fbaf413c243eb83387f41492b02f01bd618cf664","5010000000","365239",0.005205184014946203,0.008412491734946202,"0x66c784c6cbcec6cade5d8097e08320b930ff5706ee2f401864990c711c7bb379","9010000000","544446",0.000867752627499454,-0.004037705832500546,544446
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x52b5f5cfaf8ecdbd448e5f75c306de13a5d0e14b853cd982cd623a4fd0d9acb8","5010000000","365239",0.08366653106132732,0.08687383878132732,"0x44ef34afe7e4d22388a24af972ad18ef1efc10caf73c310de0f9df0b2c562c2f","9010000000","544446",0.04960896341165239,0.04470350495165239,544446
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x3ad0e215126d0625c97a9cd7c9346356df4c3783a3c600ca61cf19b931371026","5010000000","365239",0.05776305377558142,0.06097036149558142,"0x6e68549d9e9a6bd2ac327ecded34779c5fed9574d899714000361d43a1d6c3af","9010000000","388496",0,-0.00350034896,388496
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x1e906c46b704f38759d4dfe4a285de1f03c518ff68397221512aa22bf56e8910","5010000000","365239",0.025577325357378656,0.028784633077378656,"0xb401f6fa09433c78b9e0e6a5a77c495bb19b64f8c0facb137d2326906b885603","9010000000","388496",0,-0.00350034896,388496
"0x783Ecf2D7a8D21D3A337a90dF7d9F3dEE85b95Ec","0x511769ef0fb616a47d216c491b525c48c0fc0ac5f315704e29c2d5ce590b1075","5010000000","350239",0.010796988750231733,0.014004296470231733,"0x844311764acd84514aed904fe5fd58fa7783da1050ca6d1db696d2680ee83ee8","9010000000","544446",0.000244795192462404,-0.004660663267537596,544446
