target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x9118876F46e6ae99Cd4e512d1bA663643d8EA595","0xe49318a32d37c74ecc2fa6eeca1183ee753616e1ea86bae9ebb6ccb411362da3","88358031802","1567612",0.14775544932970472,0.2436768080472479,"0x6bfbf1ce11f46d2e8dd622e1bc74d9d787b8f340b3e8e13ee2827a2ea193f6b8","111358031802","1259750",0.2436768080472479,0.10339352748467838,1259750
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x62fae76e763f95e55f75a303e38d69ea4a6c60c554da8a144f462a86e730e6ab","78289252905","2000000",0.6147735499375939,0.710942833686752,"0x45efad58e5e8c48e19a6b3a6fb8a69dfc68d998ad3e4c1f0e67af1b14b6942b1","101289252905","1314236",0.710942833686752,0.5778248511058964,1314236
"0x7787CC789cB168114cd11Cd1568AcA027A88c0d9","0x72c833172af0f6ebb52fb7d25c37420e00dcdc6bbc859aecfd06a2a3f7e4a9c9","74620295643","2000000",0.7975169904071362,0.8902027753459739,"0xfc0a3ba54494721d451fc67664b87dd927202d894622edc7e2245b7dbaaa3a3a","97620295643","1314236",0.8902027753459739,0.7619066684813001,1314236
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x4e06ab008bddc7ad14c2722cc9d33924fb4586d12af303909b0b44f8709c2aef","1046800000000","200000",1.0941205354836692,1.1107858798836692,"0x714975feeb8cd4b246577871bcee681ae8f1f7cf548b99a7d3dfe7fe8daf46cc","1069800000000","44229",0,-0.0473161842,44229
"0x000000005debd78F9271E9f0363BEEbDc2fC415b","0x4c1fcc331abcded1662f6981f3ef8026afea7607e2202911149ef21ee1bbb991","886000000000","200000",1.1070071387628158,1.1211675407628159,"0xa73d40a3cb8446d999dad7a3065447e9caf395ad8e91ce0627f3825a404ef4e1","909000000000","44229",0,-0.040204161,44229
