target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x3AB2102b833D1B97BAE643cc46e6bd3d65DdE65d","0x3635c2ac9e19027290665a231867e410176a7ea416418aea3091c9dc0bc386af","301157252960","785033",0.25816835013367234,0.4929719804725013,"0xa69f1dcfbcf01fd3fe7a926fca280559b5c95029a751f660c97c61b723b9574b","324157252960","641862",0.4929719804725013,0.2849077577730898,641862
"0x3AB2102b833D1B97BAE643cc46e6bd3d65DdE65d","0xe404362b38838129a6a10c26de210d8fc037617ace743665ebda98b2a22d04df","290657377994","1051854",0.1817211991049492,0.4914380994592106,"0x44b74bea7d8670cec693715b4c53e34dce0a5ff95b5b3321b12c646340a6d783","313657377994","853442",0.4914380994592106,0.22374971946925523,853442
"0x3AB2102b833D1B97BAE643cc46e6bd3d65DdE65d","0x641bc07e136bdf2c08f23fad999092bc5f0a0aad4c96806bb46437d318ac2a68","394313018803","858296",0.11260876380407074,0.4521150221903078,"0x8895abf75d9a6ed6527ee16c19c496903d7aa2c7fdfff05a6991a5ac9bea39db","417313018803","700097",0.4521150221903078,0.1599554296653839,700097
"0xfa140914c0956Ff530d652dC2DA1B4FBfdb8C98F","0x2ce3d002f14885fb8758c70186ef8a2a9792e644f2d2d0296a58916663e57bb7","437803400621","853923",0.07906781181090476,0.45211350880063844,"0xc6913a166d529d85701fdf70c996670ed275880c83dea0f55469a2dd4f44d9f2","460803400621","698843",0.45211350880063844,0.13008427790045693,698843
"0x5Acf4E865604AB620Fb84ACc047B990F2D2856FD","0xb5fcb2184d64fc2d56aa2d82f9c04143b6beaf97a2769dbcb62868828e202379","253452116858","376391",0.02579487552838699,0.12168091,"0x9cb11550e75b98eb951aecb133e68954e8deab13fa88a9c2ab3d3a82dac4f363","276452116858","404088",0.12168091,0.009969927003084496,404088
"0x669845c29D9B1A64FFF66a55aA13EB4adB889a88","0x2155b241b615e2971c70cd0fa6e040dbdd37be0152c6f89d70d8735b8e26b1d7","74299980000","918861",1.629873848945929,1.711543462858749,"0x9a80cc7fe971a8a1266fc31256e407c1c322298a51b55def4e08986e8babfe6e","226693947355","290600",0,-0.065877261101363,290600
"0x104BE074AD7bB0357258e9aFe9b8E0a58C551833","0x5c2ff21600181143ce0fe8fc5885f7af3120aa8f5df3ec2f6df90bc9db60b4d4","91609529745","600000",0.8969484066610096,0.9,"0x92ee241da8fd0a49dbb624ce4b84ce894967e839e606ca641f62548676410fb9","226693947355","54696",0,-0.01239925214452908,54696
"0x6DAc392E23D0Eb6234402f15550F76DcD6052227","0x0439400990db2c69ad2088b9e16d8f0512342f030fbdd19a2817dcac7fa37e2c","70402213408","654771",0.06935368610672762,0.1262901809648299,"0x63f55eaaf0d60d664d9b4b15cdbdc3b0dad36c1b6b638dd19a308ec294c06d2d","226693947355","913669",0.1262901809648299,-0.08083305122106559,913669
"0x6DAc392E23D0Eb6234402f15550F76DcD6052227","0x74c80f42ad6a01e3f6625b5e4b1b64a032399e9899b5732f7da0eec9024fce7b","73906706425","682814",1.7038297372857427,1.7647035261540285,"0xc0a43b94230096575ef54e85ae08326902ef3f27f8225987f03ee953c942d9eb","226693947355","269468",0,-0.06108676460585714,269468
"0x79A7d5Af4829F30fcd4704adE006A4608D7EF569","0x2d640ebd36900f2334ee52a8521504a9f369ec43a803caab7e472a2fdb2ffa67","122182888718","1126665",0.29422627740555757,0.4487914651240696,"0x97f14492be11e862b7152c39f8056940f8acc26154c5206b2eef6edec998ca52","226693947355","938154",0.4487914651240696,0.23611763163718694,938154
