target,targetTxHash,targetTxGasPrice,targetTxGasAmount,estimatedNetProfit,estimatedGrossProfit,ourTxHash,ourTxGasPrice,ourTxGasAmount,actualGrossProfit,actualNetProfit,gasCost
"0x2F5c2c40871Af044906D77451AC4b47E0265E1d4","0xd20e9dc489b926fddcb798b5791a9383e6838c626fdb81e7663c55192df459ed","203513685196","1138338",0.12768461899736958,0.21174611271045715,"0xbefac7feecb357b9a0a846fcaacd7ac53a1b3d32368ed4710d52057db88c8812","203513685219","113761",0,-0.02315192034419866,113761
"0xC7CD888cFA4Ab6c8aAE41d5c103Cdc7e0303dc4e","0x9ce85d67cca75446c71b9148a77b55add21960e53d18a98e54a1804281f11529","223469283624","675822",0.24884401200147843,0.30197909251155847,"0xb8570105044a301055806b16970a1ae7bc692fa6ba09739a033820d9323b9af5","223469283647","125625",0,-0.028073328758154374,125625
"0x03d9964f4D93a24B58c0Fc3a8Df3474b59Ba8557","0x98058d051d6604e5932a662bc49fe3ea5ed48115fb77a00ba39f5535aa8d65c4","112820428888","2876330",0.07724872899171999,0.2360736072021961,"0x4c9433ae9144031381bda8e03321dff290b1ae68a33fa11cb846a150dac69ca6","112820428911","98628",0,-0.011127253262634107,98628
"0x0b7252cE0E8c9a1dbaA5c481bffae69e0E4F8e64","0xbbc08160c3d4d6d275c4af37cc5ecec8abeca54abae4164ef92bd81f9bd6baa9","235326350500","597882",0.2358440351364203,0.2845248609090938,"0xebad68014dc740c24a1ed2dc9f1a7d89e64ff70b0e83afdbb3634efecfe2a2de","235326350523","126968",0,-0.029878916073204264,126968
"0x03d9964f4D93a24B58c0Fc3a8Df3474b59Ba8557","0x073af8f556ddcb211c36796a2f307480e834a6a82fbd7838d27c0763d1bc8eaa","154671513126","2658660",0.014065210608713137,0.20636015529406168,"0xc2cbf5b0e2239d306c4436017c0964a189efc77b3aa7224c239f9e8972e93435","154671513149","1018471",0.20670253645027453,0.04917408578189935,1018471
"0x2F5c2c40871Af044906D77451AC4b47E0265E1d4","0x31475a1fbe04689addd2d1060750b9c046e1fc060abae9b90893403cd29e6768","173068420480","597846",0.2659647430614548,0.3029132486956494,"0xcf7be22d6cbebfb239668a09f064b2aa33223f4c03936ec775d939adf753432d","173068420503","126956",0,-0.02197207439337887,126956
"0x03d9964f4D93a24B58c0Fc3a8Df3474b59Ba8557","0xf0ed3c27ec56e5754944a78d6f181c044fec64e730eb99ff10251b320b0d5417","147342590390","2876330",0.003939551971376267,0.20313374826609212,"0xd635679b38950ca1d0b2d876ca76ee35cc1aa4b9270894155051aca831755e4f","147342590413","1006498",0.000113064280799324,-0.14818695828470435,1006498
"0xC7CD888cFA4Ab6c8aAE41d5c103Cdc7e0303dc4e","0xe9d4dd09ba24d7ad3560da61fe6e46cb0da46df43eed5505634b9b5ec4e8d116","233666064052","590271",0.2534994283193248,0.3013209360413654,"0xe1507f92f0a74eecc28606005ec0efab39535ded3e2d4ffd710d8f3343258efd","233666064075","126487",0,-0.029555719446654524,126487
"0x0b7252cE0E8c9a1dbaA5c481bffae69e0E4F8e64","0x9e3a31bc47855f945e65af0c69af2f3b4a84fbb819d454de779c6199a987558d","236293143412","597882",0.25381618885553864,0.3026792038520998,"0xa27a9839122393f9940c428df8b80c433af07e8046150c0b1347d2246b526e85","236293143435","126968",0,-0.03000166783565508,126968
"0xC7CD888cFA4Ab6c8aAE41d5c103Cdc7e0303dc4e","0x89bef51615aa08f0eecd6d28f39f8fa504d86b5e1c10de3507387bf44bf71b21","174559162186","675822",0.27859634220760493,0.32118713418747374,"0xe6b50dea664f970b639b2724c4941091d78902eb24c347f8732177dcbac83430","174559162209","125625",0,-0.021928994752505624,125625
"0x33A402cF7842841589976120c4e5c39bf618c3f2","0x43ec4a1b597ddd526b9b83e7944c3216d5b3618985cf8c34eb2f131d61f6859a","95020126631","3737680",1.2083849978955676,1.534139902697895,"0xa2312c528166294cba6b44efc2f14c5546bf1bb29dde13e03ed8cee14b654c46","103580977863","3051416",1.534139902697895,1.218071249551091,3051416
"0x03d9964f4D93a24B58c0Fc3a8Df3474b59Ba8557","0xed491fa1eb3f33bd8be891798cd670f9810a692d06030e43d4b4cff95ef960b5","111832222393","2701410",0.002479668016325292,0.15071502230852385,"0x4e9e9b3e63d683f4228e6eb6c6c3b5408255db5591bc36a34582a17ead9b1e44","111832222416","1017671",0.15097176423264913,0.03716335461433598,1017671
"0xECFc3a6402280AA0E3Cb34D862cfdc801ece053f","0xa8af2b861a5134fa6f1e97d704b8b458f935ddb8ab01d7aa6eb648358ca8c47f","193301338878","270699",0.12266058622914511,0.1597112751682355,"0x0590a681f525101560611df3bab279950f64dbc81851ca55613ba347e8c83606","193301338901","741102",0.1597112751682355,0.01645526630602658,741102
"0xC7CD888cFA4Ab6c8aAE41d5c103Cdc7e0303dc4e","0x9524a8a75219ea9178aefd1993ee35b0cf51afec9f4b9960e041a8e2bf99c267","165047866886","2996541",0.0889893690311835,0.27462382959356857,"0xfc08aefaa38716d3742162e8d64fa8f4dcc7b88695a7bff19be8d92bb2950b69","165047866909","125562",0,-0.02072374026482786,125562
